,rgb_path,mask_path,dataset
1161,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2042.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2042.tif,solafune
1210,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_228.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_228.tif,solafune
213,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_119.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_119.tif,solafune
346,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1309.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1309.tif,solafune
487,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1436.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1436.tif,solafune
288,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1257.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1257.tif,solafune
378,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1338.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1338.tif,solafune
629,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1564.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1564.tif,solafune
1382,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_383.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_383.tif,solafune
1301,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_31.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_31.tif,solafune
83,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1072.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1072.tif,solafune
1187,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_207.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_207.tif,solafune
1733,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_7.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_7.tif,solafune
1279,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_290.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_290.tif,solafune
2028,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_965.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_965.tif,solafune
505,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1452.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1452.tif,solafune
1913,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_861.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_861.tif,solafune
388,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1347.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1347.tif,solafune
1032,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1927.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1927.tif,solafune
958,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1860.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1860.tif,solafune
1066,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1958.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1958.tif,solafune
1225,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_241.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_241.tif,solafune
2041,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_977.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_977.tif,solafune
370,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1330.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1330.tif,solafune
326,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1291.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1291.tif,solafune
54,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1046.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1046.tif,solafune
1158,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_204.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_204.tif,solafune
1831,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_788.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_788.tif,solafune
1846,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_800.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_800.tif,solafune
179,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1159.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1159.tif,solafune
1941,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_887.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_887.tif,solafune
1172,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2052.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2052.tif,solafune
1425,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_421.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_421.tif,solafune
855,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1768.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1768.tif,solafune
446,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_14.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_14.tif,solafune
1988,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_929.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_929.tif,solafune
632,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1567.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1567.tif,solafune
564,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1505.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1505.tif,solafune
1894,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_844.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_844.tif,solafune
227,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1201.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1201.tif,solafune
696,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1624.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1624.tif,solafune
1720,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_688.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_688.tif,solafune
1126,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2010.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2010.tif,solafune
653,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1586.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1586.tif,solafune
631,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1566.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1566.tif,solafune
93,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1081.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1081.tif,solafune
972,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1873.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1873.tif,solafune
1599,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_579.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_579.tif,solafune
624,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_156.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_156.tif,solafune
689,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1618.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1618.tif,solafune
1484,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_475.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_475.tif,solafune
136,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_112.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_112.tif,solafune
338,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1301.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1301.tif,solafune
172,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1152.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1152.tif,solafune
1762,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_725.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_725.tif,solafune
1835,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_791.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_791.tif,solafune
1978,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_92.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_92.tif,solafune
1170,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2050.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2050.tif,solafune
1861,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_814.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_814.tif,solafune
461,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1412.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1412.tif,solafune
547,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1490.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1490.tif,solafune
605,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1542.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1542.tif,solafune
82,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1071.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1071.tif,solafune
155,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1137.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1137.tif,solafune
